ASVs	Domain	Phylum	Class	Order	Family	Genus	Species
b33c4c20ac0ca3cc2964503bda6a4a04	Bacteria	Firmicutes	Bacilli	Entomoplasmatales	type_III	uncultured_Mollicutes_bacterium	
b580610906ec56d17c829394ddc5ada5	Bacteria	Proteobacteria	Gammaproteobacteria				
b581c635c526f2019251d66aeceae36a	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env_OPS_17		
b58500accdc5cb5b8a1261a6e007a7e3	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	
b581b8f0ff4a6c60a0a2eab5b930e908	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
b588257c1126b0fb4e265743fe38185a	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter	
b59ef509ee6c39c9a1930e277730a771	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Nonomuraea	
b59cfeded271029a900eecb72c8cf1d7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	A0839	uncultured_bacterium	
b5a5807e1244506c332115e32d4ad493	Bacteria	Elusimicrobiota	Lineage_IIa	uncultured_bacterium			
b4c23ac199adbf315dbd180ce550bebe	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Microlunatus	
b5a060af49769063698e6b116ba41dfb	Bacteria	Latescibacterota	uncultured_bacterium				
b5aaf3580187f53a6f3b9c2b1b95e44b	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	
b5a04d91ec0ff4c5410dfcf5b06eab4e	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	
b334768ca60cb8990c92f069ccf780f3	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus	uncultured_bacterium
b5b198f77356e979fee88a236e03d250	Unassigned						
b58f74b8a2b20d9dcd8313eaa799c9de	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae		
b5b0e5d8226c3cd3425822ad6a901164	Bacteria	Acidobacteriota	Subgroup_22	uncultured_bacterium			
b5b95d8c417ed682f1886d44f0ec8944	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Fimbriiglobus	
b5ba413401bb3cc9e9d796a154611a1f	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b		
b5b19d2f4803b885771cbd003e7e6562	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	
b5add3d6dd084ec7bb1100cb6b2a587b	Bacteria	Proteobacteria	Gammaproteobacteria	Beggiatoales	Beggiatoaceae	uncultured	uncultured_organism
b4f01b3403ffa6f53921a38b26247e71	Unassigned						
b5b7fa5308aa7e214055a47d49448002	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella	
b5bfd9737869dc34980fcc1855e644f8	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium
b5ae5d7bde2edc610e72c54a9ba806f5	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	uncultured	uncultured_bacterium
b5bad547eadff805f61f6385fe0de3ee	Bacteria	Proteobacteria	Gammaproteobacteria	CCD24	uncultured_bacterium		
b5c6206e01782116d3e075df309a8e68	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured_bacterium
b5d23578797566fbd07ab15219614534	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured	uncultured_bacterium
b5ccbf2ffbe29e8eab1967d6b830f7e2	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	uncultured_bacterium
b5d07eea20c4716eb2304b7060141f3b	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group		
b5b36a5d3fa0f789b5d65fcb869872f9	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	uncultured	
b5d7fe93fbfaaee2f7ddf183d7683702	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium
a89248da796334bd806e289809edf819	Bacteria						
b5d68cea336a6881d9fbdb78816b5051	Bacteria	Armatimonadota	Chthonomonadetes	Chthonomonadales	uncultured_bacterium		
b5d13c4773e7dcd5fd8da36125287beb	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	
b5d871de7e82f9afd33c42eaf0fbb3a7	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11_12_marine_group	uncultured_bacterium	
b5dee875c0ac6076fdafb21eb9746b2d	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	uncultured_bacterium	
b5dd07c0ff4736a88f7054f233c834ce	Bacteria	SAR324_clade_Marine_group_B	uncultured_bacterium				
b545f360666ec92ba780846625c94a98	Unassigned						
b5bdbf777fcecce3a3e2374b93adc2c8	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured_bacterium
b5dab31447c4a06669b98f69352605ee	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	uncultured_bacterium
b57005d619985fffe88f90ed856c54a7	Bacteria	Myxococcota	bacteriap25	uncultured_bacterium			
b5ec7dc448bc150c500e2c2ae5c3aa48	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales			
b592302dbeac6431afe15d0e257b0578	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC_I_84	uncultured_bacterium	
b5f4f7e24d232f20a2643d017eac1a83	Bacteria	Planctomycetota					
b5c3f17ebbfcf09fcd29bc74370d5398	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
b5f74377dba9195590b76a06260f7824	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	uncultured	
b60f0acb092d46b80570186f0abdfb7f	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured_bacterium
b5eb5806c897435f8aefc7aea5b854a4	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	
b60029b9c1eb560aed27f3ec28fe747d	Bacteria	Myxococcota	Polyangia	Blfdi19	uncultured_bacterium		
b5ebe7f16be7cf9eb58d3a2ea27f3c5f	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41		
b611fa16286bfad924fd07c54537f3ed	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	uncultured	uncultured_bacterium
b611dd7968105c165edf64bff9768d1c	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	uncultured_bacterium
b5f231c039a65ed73601f4e39641e622	Bacteria	Proteobacteria	Alphaproteobacteria	Holosporales	Holosporaceae	uncultured	uncultured_bacterium
b5ed873101dbdf26e7a646943f1b219d	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured_bacterium
b6149a1cc22727392f214fbc7c45de69	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	KD3_10	uncultured_bacterium
b61dc7eba53d2378f21cfa28c8c2f6e2	Bacteria	Abditibacteriota	Abditibacteria	Abditibacteriales	Abditibacteriaceae	Abditibacterium	uncultured_bacterium
b5e4aa88c77558b99734883d13e1a2c7	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	
b6058cc0d75f61097ca2595444de663b	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Helianthus_annuus_common_sunflower_		
b6123b77f8da14cd6e9788d5ecfe8959	Bacteria	Chloroflexi	Anaerolineae	RBG_13_54_9	uncultured_bacterium		
b61f55cf1ededac7d93cb4be35f3eff3	Bacteria						
b618fb214d34f99730008cc0603e0462	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavisolibacter	
b630866490b555023c1cb150df48914a	Bacteria	Patescibacteria	Gracilibacteria	JGI_0000069_P22	uncultured_bacterium		
b6156bb0f4de6a1750621c9cb7902ad1	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	uncultured	uncultured_bacterium
b621d08b45b6f658763ead801a8a87a4	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11_12_marine_group		
b5dd7f81f05c350cd2367683d5a9ddaa	Unassigned						
b6399dd3cac2c53e2a606e595bb48158	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	uncultured_bacterium	
b5fb140c838613a8fd3ddeab0b5449d9	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Inquilinaceae		
b63ae0048b6785ae8b3880cbe50757e5	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	uncultured_bacterium
b638ac4061359da04974940303f81d1f	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	uncultured_bacterium		
b6409e60780c90f3626455e87c988a48	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured_bacterium
b626b15534ba87499be6c09319678315	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales			
b63cb58a7dd52b87060f0c7884dc334b	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	uncultured_bacterium		
b648928053b20fbb6dc5b4f33e30937d	Bacteria	Bacteroidota	SJA_28	uncultured_bacterium			
b622439a2553204eef0d000f61288d38	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	uncultured_bacterium
b630f32af36567fda6efa05bffe9828a	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	uncultured_bacterium
b64506e2487b09b56905e6c19a47443d	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	uncultured_bacterium
b656770037fd96884cdb24869042db25	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast			
b64b3ee17a60f73456f010e38d61b3ee	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	uncultured_bacterium	
b6418c1b5a77effa2ca9ec123a47b86a	Bacteria	Firmicutes	Clostridia	Hungateiclostridiaceae			
b641b89b8485e1791c54c75dcc808bf0	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	uncultured_bacterium
b64d5c6e69e5abe185f61df8856e2127	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	uncultured_bacterium
b6665a48d3b3e259f84e1c280a58609b	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured_bacterium
b65d484ce53bf745baa3eee95a8b9f55	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured_bacterium	
b66c20dff9fa19dd3b8fbf88403d9af7	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Amoebophilaceae	Candidatus_Amoebophilus	
b229edd7d558e6c4322692e36010490a	Bacteria	Patescibacteria	Microgenomatia	Candidatus_Woesebacteria	uncultured_bacterium		
b666f698e330f80ff3dd1b0eea630fdc	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	uncultured_bacterium
b66dcf975c4610fe7281e7377a23b17e	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae		
b4f9142f1e17dcb5c80321bc26e6a655	Bacteria	Patescibacteria	Microgenomatia	Candidatus_Woesebacteria	uncultured_bacterium		
b6509ce86165744f50d65f4339736bd5	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	uncultured	uncultured_bacterium
b67055af0add958a3ea6f5337cded4f9	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b		
b665decd2d150767a92e48a0573c2771	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1_7	uncultured_bacterium
b6601d30704f263eb483e06405f337b9	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
b66f2d6ab02009bd62c92dea8fa696d0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
b671e076e1b29f95e2c745322f9637a3	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	uncultured	
b6751d2898b0b76ee044f06c6c2ef548	Bacteria	Gemmatimonadota	BD2_11_terrestrial_group	metagenome			
b6703579e56e68fced812258121ada92	Bacteria	Acidobacteriota	Vicinamibacteria	Subgroup_17			
b6845ba9f07bc3e156a7780de32b8c89	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae		
b6974caab3ee492b06dfa2237a24185f	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria		
b69782dfa7d08932b78c97a535a97764	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	uncultured	uncultured_bacterium
b65ce61584eb4b1c9f1ff3b5bdf4363b	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	uncultured_bacterium
b67f4b028e656f203c5c67bedf511589	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter	uncultured_bacterium
b69f5696eb53bab0f7e69f1646fcacd3	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	uncultured		
b69a7eb43ee7355e7488e829394f708d	Bacteria	Acidobacteriota	Subgroup_5				
b69eae63fd2275c8d457f06b638549eb	Bacteria	Myxococcota	Polyangia	Nannocystales	Nannocystaceae	Nannocystis	
b5eb01f752e289df8b6f15c4826092e4	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae		
b6a62feceaab02aa43716898b268e4f7	Bacteria	Marinimicrobia_SAR406_clade					
b69f3ce410b9fa310665ae41e771c513	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	uncultured	
b6298c53272d2aa8759869a59c154f9d	Unassigned						
b698177b789b0bb427aab65700c4b239	Bacteria	Firmicutes	Clostridia	Caldicoprobacterales	Caldicoprobacteraceae	Caldicoprobacter	
b6aac835dda9b2580e4316782038dacd	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Taibaiella	
b6b3d2ec2dc1c19efcdca180bf28b393	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	
b6a212bb96188f63d5378f55cd791db4	Bacteria	Myxococcota	Polyangia	mle1_27			
b6a3773427137e4b2c98e6f896e05f4b	Bacteria	Halanaerobiaeota	Halanaerobiia	Halanaerobiales	Halanaerobiaceae	Halocella	
b6ac6c9a7a42a193b985878b556e6216	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured_bacterium
b6b0f3104246307bafc01b2deff12be6	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	uncultured_bacterium
b6a4817a856685caf44ed307793def91	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	Sandaracinus	
b5492445b01d72a54225d67e217818cf	Bacteria	Patescibacteria	Berkelbacteria				
b6b78854bb8212827490e80058d89543	Archaea	Halobacterota	Methanosarcinia	Methanosarciniales	Methanosarcinaceae	Methanosarcina	uncultured_archaeon
b6b2e6528c32a1e94fb53c5102c83ea6	Bacteria	Bdellovibrionota	Oligoflexia	0319_6G20	uncultured_bacterium		
b6aa457af3cc0da296c2c71bdb6af699	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae		
b6ba667eefe5f636df6fb071ffc4efe7	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavihumibacter	uncultured_bacterium
b6aaf398360db276d54251fdddd664ad	Bacteria	Chloroflexi	Anaerolineae	SBR1031	uncultured_bacterium		
b6bdadb5ffdd83dd361414e217a4196c	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	uncultured	
b6b5c164744e768030692e451033eccd	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	Candidatus_Alysiosphaera	
b6e1c0ac0f0ad9ca63e3c8742a85bb80	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Nostoc_PCC_73102	
b6c17e2424cb58ff5b6729ba8691823c	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	
b6d883b146c0544a86adfd9290917fc8	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	uncultured	
b6e50bebc4d33c83ba3b89e836f32fd6	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales			
b6c7e3c8ea9fecd22880ebb74d8c4e1d	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	
b6dd4297bdfc0e4f03c92c141186129e	Bacteria	Elusimicrobiota	Elusimicrobia	Lineage_IV	uncultured_bacterium		
b6cc2701dd1308d5172b9560a8c85939	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	
b6c5c6c8f37d22443db37a5d69d1f401	Bacteria	NB1_j					
b6cbf4f6483b66954185b8d5b65d15a5	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	uncultured_bacterium
b6c6dcfdefd719b46b321e046bc2337c	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	SUP05_cluster	
b6c54be0896521c88aa9a9f1969b77c3	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	uncultured_bacterium
b6f1826e1767e03cd4ea7cc211e4d955	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae		
b6ed665f662ae42648c96eac442522ea	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Candidatus_Protochlamydia	
b6f27eba80f7d79e1a6575d419f7fb21	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Luedemannella	
b6f0f591c4fbcf4fa3f4584dc1371d62	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	uncultured	
b6c4815d1e00693abdc380b1f2b16aa2	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales			
b57077ec2bdfdb1bd7512902130bbfff	Bacteria	Firmicutes	Bacilli	Entomoplasmatales	Candidatus_Spiroplasma	uncultured_Mollicutes_bacterium	
b6f62021445898cb337e5eaebc8a6593	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Sporichthyaceae	uncultured	uncultured_bacterium
b6f3626a3142b7ba258a7eca7b08bc14	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	uncultured_bacterium		
b64bc828310406ef981323e0ed74764e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
b6f69adac22c7bb0ab044244b72afc84	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella	uncultured_bacterium
b7033c456987d7adae615f53c38c5aa6	Bacteria	Armatimonadota	Chthonomonadetes	Chthonomonadales	uncultured_bacterium		
b40f94dee7f4c326a6a8b2bf6ddb610a	Unassigned						
b6f0464282585c8c8fd7dd6f29805450	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae		
b705662498c382163d79b75263e7eb91	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured		
b6f353abc7ccda1820063e600aab2c85	Bacteria	Elusimicrobiota	Lineage_IIa	uncultured_bacterium			
b702669359e138a564e94f038af2ae5b	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	uncultured_bacterium		
b701743b9ebf2c5bb43159de854eee09	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	uncultured_bacterium	
b70ba92cd011a466240503aa18055e24	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	uncultured_bacterium	
b7102da285b27642fe6e8d5c74b33736	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	uncultured_bacterium		
b6f7b1cd0985c79db0d8df5879c2c8e4	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Fimbriiglobus	
b7120548edff02380949c4f32aa59147	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast			
b7135dd2451a5510d49286650fdb8a12	Bacteria	Chloroflexi	Ktedonobacteria	C0119	uncultured_bacterium		
b70621d8c4e5b9971e4249b9bbdc7342	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67_14	uncultured_bacterium	
b70d2a42380be3d192be6d9a926317d3	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	uncultured_bacterium
b70a1fe83652001411f567bd37fa8480	Bacteria	Myxococcota	Myxococcia	Myxococcales	Vulgatibacteraceae		
b7144c263285b5d72d23da3eaa4e184d	Bacteria	Bacteroidota	Bacteroidia	Cytophagales			
b70a054850764077f65183debc87c14a	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	uncultured	uncultured_bacterium	
b7200563c87542bf10f2bbdad8825d77	Bacteria	Myxococcota	Polyangia	Blfdi19			
b6db74b83921c18792f081ac48804076	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria		
b70c13a48e5e91448f2ab44402db6fcb	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Prosthecobacter	uncultured_bacterium
b716af0139d128c139d49ac05ebc90c2	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria		
b72651b466d20b1f0a23bb83b73098d2	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae		
b71c3524fd39401040b0790ba7830356	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodomicrobiaceae	Rhodomicrobium	uncultured_bacterium
b7359e63415a817a5aa9035ddbc73766	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
b720866f1185145488aba98e92f042aa	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Candidatus_Ovatusbacter	uncultured_bacterium
b73902855775f263ba0211f7f36a1666	Bacteria	Abditibacteriota	Abditibacteria	Abditibacteriales	Abditibacteriaceae	Abditibacterium	uncultured_bacterium
b7327b48b32d3160cca72cc19f40bab3	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	uncultured_bacterium	
b7337c879a78ba7cfeb0e138b7aab246	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	uncultured_bacterium		
b738651ec2f03023dc82c5d4a386fe66	Bacteria	WPS_2	uncultured_bacterium				
b727f7ef6b1049418c016402475fb6bb	Unassigned						
b72486ecb51882b0df697e1791f7d56b	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	uncultured	
b734f10b8761d5ed510fddfa79455c16	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria		
b7386e9d46708dc0180fb2f7c9926893	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas	
b742c49499176081f040391f9c8fc7ce	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae		
b741a34d3f5befc18c4f0c619d27105f	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	uncultured_bacterium
b735e67c2721e77b363898fe6b6a6e33	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	
b73a24b5414d19f411d3efc4d83f01c6	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	
b52f2e8134737baf2092684b3cc0d585	Bacteria	Chloroflexi	TK10	uncultured_bacterium			
b6126b7a368f2a1f96a38ea579fe02f9	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	uncultured_bacterium		
b739c2319ad6fae4808df3a879cf772f	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30_KF_CM45	uncultured_bacterium	
b7455935cca6effaf17029c42f523496	Unassigned						
b7174b6b2fd9c5fd818a3afc4b887f9d	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Ammopiptanthus_mongolicus	
b768cd04dfa52b8ccfd119da35376a10	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	
b7504eb63575924c74c5a9daa60c13bf	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hirschia	uncultured_bacterium
b779ce96c70afea0c6aec30ceb10e1c6	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	uncultured	uncultured_bacterium
b73d880a55e92be6a66ae37c7a48196b	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	
b74d0af54116a571848c53685329b12c	Unassigned						
b762aa4712195e56a1f97fc1b44fc962	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	uncultured	
b76eb1db630dbdc6d9c4b04ee039ef27	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia	
b781e6ff49a90099db02921c6c27dfb3	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured_bacterium
b73dac5e271fa6d9b4cb1205edddb0a9	Bacteria	Acidobacteriota	Subgroup_22	uncultured_bacterium			
b772522ae285524d4c201bbfa79340e0	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	
b76895d04bd3cdbf573296ca98da3ded	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	
b7826328e05b6ef980858313990094da	Bacteria	Elusimicrobiota	Lineage_IIb	uncultured_bacterium			
b78c32e2a17def5b4ed3ed66bf4cc448	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast			
b76f441c0af54af1aca07ad2de479b00	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	uncultured_bacterium
b77d45e3b2ea59e6902f572112a967d6	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella	uncultured_bacterium
b784adf8fabbded6cb496d6456c1c485	Bacteria	Bdellovibrionota	Oligoflexia	0319_6G20			
b77855822c9f62d8a3aa510d79bb7e08	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	uncultured	uncultured_Acidobacteria_bacterium	
